	Unnamed: 0	study	output_type	pk	access	tissue	interventions	raw_pk	measurement_type	allowed_users	substance	unit	calculated	individual_pk	individual_name	value	group_count	group_name	group_pk	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	choice	measurement_type_intervention	access_intervention	allowed_users_intervention	raw_pk_intervention	substance_intervention	route	unit_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice_intervention	sd_intervention	max_intervention	min_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('sex', 'choice')	('sex', 'count')	('healthy', 'choice')	('healthy', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('age', 'median')	('general', 'group_pk')	('general', 'group_count')	('general', 'parent_pk')	('medication', 'choice')	('medication', 'count')	('medication', 'substance')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('smoking', 'choice')	('smoking', 'count')	('abstinence medication', 'count')	('abstinence medication', 'min')	('abstinence medication', 'unit')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'unit')	('bmi', 'value')	('bmi', 'median')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('abstinence alcohol', 'count')	('abstinence alcohol', 'min')	('abstinence alcohol', 'unit')	('abstinence', 'count')	('abstinence', 'min')	('abstinence', 'substance')	('abstinence', 'unit')	('fasting (duration)', 'count')	('fasting (duration)', 'mean')	('fasting (duration)', 'min')	('fasting (duration)', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'unit')	('height', 'value')	('cyp2d6 genotype', 'choice')	('cyp2d6 genotype', 'count')	('gfr', 'count')	('gfr', 'mean')	('gfr', 'sd')	('gfr', 'unit')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'median')	('body surface area', 'min')	('body surface area', 'unit')	('body surface area', 'value')	('disease', 'choice')	('disease', 'count')	('disease', 'unit')	('disease', 'value')	('disease', 'mean')	('disease', 'sd')	('concentration', 'count')	('concentration', 'min')	('concentration', 'substance')	('concentration', 'unit')	('concentration', 'value')	('concentration', 'mean')	('concentration', 'sd')	('cyp2d6 phenotype', 'choice')	('cyp2d6 phenotype', 'count')	('liver function test', 'choice')	('liver function test', 'count')	('biochemistry (categorial)', 'choice')	('biochemistry (categorial)', 'count')	('biochemistry (categorial)', 'substance')	('alcohol', 'choice')	('alcohol', 'count')	('age (categorial)', 'choice')	('age (categorial)', 'count')	('clearance', 'count')	('clearance', 'max')	('clearance', 'min')	('clearance', 'substance')	('clearance', 'unit')	('clearance', 'value')	('clearance', 'mean')	('weight (categorial)', 'choice')	('weight (categorial)', 'count')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'min')	('obesity index', 'unit')	('liver volume', 'count')	('liver volume', 'mean')	('liver volume', 'se')	('liver volume', 'unit')	('pregnancy status', 'choice')	('pregnancy status', 'count')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'unit')	('kidney function test', 'choice')	('kidney function test', 'count')	('fasting', 'choice')	('fasting', 'count')	('body position', 'choice')	('body position', 'count')	('amount', 'count')	('amount', 'substance')	('amount', 'unit')	('amount', 'value')	('alcohol amount', 'count')	('alcohol amount', 'max')	('alcohol amount', 'mean')	('alcohol amount', 'min')	('alcohol amount', 'unit')	('hba1c', 'count')	('hba1c', 'mean')	('hba1c', 'sd')	('hba1c', 'unit')	('abstinence smoking', 'count')	('abstinence smoking', 'min')	('abstinence smoking', 'unit')	('cyp2d6 variant', 'choice')	('cyp2d6 variant', 'count')	('consumption', 'count')	('consumption', 'mean')	('consumption', 'sd')	('consumption', 'substance')	('consumption', 'unit')	('circadian status', 'choice')	('circadian status', 'count')	('abstinence oral contraceptives', 'count')	('abstinence oral contraceptives', 'min')	('abstinence oral contraceptives', 'unit')	inferred
0	4898	Mitchell1983	outputs	42227	public	plasma	1290	42219	kel	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	paracetamol sulfate	1 / minute	False				7.0	control	559.0	0.00153				8.329999999999999e-05	0.14400000000000002								dosing	public	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	1289	paracetamol	oral	gram	1.5	single dose	0.0	hr	capsule					group	559	Mitchell1983	control	homo sapiens	14.0	F	14	Y	14.0	14.0	34.0		21.0			yr				7.0	558.0													Y	14																N	7																																																																																																																	False
1	4913	Mitchell1983	outputs	42231	public	plasma	1290	42223	kel	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	paracetamol sulfate	1 / minute	False				7.0	OC	560.0	0.00168				0.0001	0.157								dosing	public	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	1289	paracetamol	oral	gram	1.5	single dose	0.0	hr	capsule					group	560	Mitchell1983	OC	homo sapiens	14.0	F	14	Y	14.0	14.0	34.0		21.0			yr				7.0	558.0													Y	14																Y	7																																																																																																																	False
2	5055	Volak2013	outputs	48249	public	plasma	1506	48241	kel	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	paracetamol sulfate	1 / minute	True				8.0	all	655.0	0.0035	2918.0												dosing	public	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	1505	paracetamol	oral	gram	0.325	single dose	0.0	hr	tablet					group	655	Volak2013	all	homo sapiens	8.0	('F', 'M')	(1, 7)	Y	8.0	8.0	52.0		24.0			yr				8.0	None				8.0	93.0			61.0			kilogram				('arab american', 'african american', 'caucasian')	(1, 1, 7)	('Y', 'N')	(1, 7)	8.0	7.0	day											8.0	7.0	day	(8, 8, 8, 8)	('7.00e+00', '7.00e+00', '7.00e+00', '7.00e+00')	('cabbage', 'brussel sprouts', 'caffeine', 'grapefruit juice')	('day', 'day', 'day', 'day')																																																																																																										False
3	5705	Chan1997	outputs	34373	public	plasma	976	34365	kel	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	paracetamol sulfate	1 / minute	True				11.0	moderate renal impairment	435.0	0.00195	1896.0												dosing	public	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	975	paracetamol	oral	gram / kilogram	0.02	single dose	0.0	hr	solution					group	435	Chan1997	moderate renal impairment	homo sapiens	38.0	('F', 'M')	(18, 20)	N	38.0	38.0	75.0	58.0	34.0	11.0		yr				11.0	432.0													Y	38																																																('renal disease (moderate)', 't2dm')	(11, 38)	(None, 'year')		(None, '8.10e+00')	(None, '3.90e+00')	(38, 38)		('glucose', 'fructosamine')	('gram / liter', 'mole / liter')		('1.73e+00', '3.32e-04')	('6.25e-01', '7.10e-05')												(11, 11)	('3.47e+01', '3.06e+00')	('1.73e+01', '2.40e+00')	('creatinine', 'creatinine')	('milliliter / meter ** 2 / minute', 'liter / hour')		(None, '2.76e+00')																																	38.0	8.07	1.46	percent																False
4	5787	Chan1997	outputs	34389	public	plasma	976	34381	kel	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	paracetamol sulfate	1 / minute	True				6.0	normal renal function	433.0	0.00158	1897.0												dosing	public	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	975	paracetamol	oral	gram / kilogram	0.02	single dose	0.0	hr	solution					group	433	Chan1997	normal renal function	homo sapiens	38.0	('F', 'M')	(18, 20)	N	38.0	38.0	75.0	58.0	34.0	11.0		yr				6.0	432.0													Y	38																																																t2dm	38	year		8.10e+00	3.90e+00	(38, 38)		('glucose', 'fructosamine')	('gram / liter', 'mole / liter')		('1.73e+00', '3.32e-04')	('6.25e-01', '7.10e-05')												(6, 6)	(None, '7.20e+00')	('5.20e+01', '5.52e+00')	('creatinine', 'creatinine')	('milliliter / meter ** 2 / minute', 'liter / hour')		(None, '6.36e+00')																																	38.0	8.07	1.46	percent																False
5	5821	Chan1997	outputs	34357	public	plasma	976	34349	kel	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	paracetamol sulfate	1 / minute	True				8.0	mild renal impairment	434.0	0.00169	1895.0												dosing	public	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	975	paracetamol	oral	gram / kilogram	0.02	single dose	0.0	hr	solution					group	434	Chan1997	mild renal impairment	homo sapiens	38.0	('F', 'M')	(18, 20)	N	38.0	38.0	75.0	58.0	34.0	11.0		yr				8.0	432.0													Y	38																																																('renal disease (mild)', 't2dm')	(8, 38)	(None, 'year')		(None, '8.10e+00')	(None, '3.90e+00')	(38, 38)		('glucose', 'fructosamine')	('gram / liter', 'mole / liter')		('1.73e+00', '3.32e-04')	('6.25e-01', '7.10e-05')												(8, 8)	('5.20e+01', '5.16e+00')	('3.47e+01', '4.14e+00')	('creatinine', 'creatinine')	('milliliter / meter ** 2 / minute', 'liter / hour')		(None, '4.68e+00')																																	38.0	8.07	1.46	percent																False
6	5864	Chan1997	outputs	34405	public	plasma	976	34397	kel	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	paracetamol sulfate	1 / minute	True				13.0	severe renal impairment	436.0	0.00156	1898.0												dosing	public	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	975	paracetamol	oral	gram / kilogram	0.02	single dose	0.0	hr	solution					group	436	Chan1997	severe renal impairment	homo sapiens	38.0	('F', 'M')	(18, 20)	N	38.0	38.0	75.0	58.0	34.0	11.0		yr				13.0	432.0													Y	38																																																('renal disease (end-stage)', 't2dm')	(13, 38)	(None, 'year')		(None, '8.10e+00')	(None, '3.90e+00')	(38, 38)		('glucose', 'fructosamine')	('gram / liter', 'mole / liter')		('1.73e+00', '3.32e-04')	('6.25e-01', '7.10e-05')												(13, 13)	('1.73e+01', '1.20e+00')	(None, '7.80e-01')	('creatinine', 'creatinine')	('milliliter / meter ** 2 / minute', 'liter / hour')		(None, '9.60e-01')																																	38.0	8.07	1.46	percent																False
7	5984	Chen1996	outputs	34803	public	plasma	978	34795	kel	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	paracetamol sulfate	1 / minute	True				7.0	Group A,Group B	438.0	0.00345	1925.0												dosing	public	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	977	paracetamol	oral	gram	1.0	single dose	0.0	hr	tablet					group	438	Chen1996	Group A,Group B	homo sapiens	10.0	M	7	Y	10.0	10.0	48.0		23.0			yr				7.0	437.0				10.0	77.0			59.0			kilogram		Y	10			N	10	10.0	3.0	day											10.0	3.0	day																																																																																																														False
8	5988	Chen1996	outputs	34555	public	plasma	978	34517	kel	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	paracetamol sulfate	1 / minute	False				7.0	Group A,Group B	438.0	0.064				0.0225	0.93								dosing	public	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	977	paracetamol	oral	gram	1.0	single dose	0.0	hr	tablet					group	438	Chen1996	Group A,Group B	homo sapiens	10.0	M	7	Y	10.0	10.0	48.0		23.0			yr				7.0	437.0				10.0	77.0			59.0			kilogram		Y	10			N	10	10.0	3.0	day											10.0	3.0	day																																																																																																														False
9	6095	Critchley2005	outputs	35419	public	plasma	1006	35411	kel	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	paracetamol sulfate	1 / minute	True				9.0	Caucasians	451.0	0.00275	1997.0												dosing	public	[{'username': 'dimitra'}, {'username': 'janekg'}, {'username': 'mkoenig'}]	1005	paracetamol	oral	gram / kilogram	0.02	single dose	0.0	hr	solution					group	451	Critchley2005	Caucasians	homo sapiens	20.0	('F', 'M')	(3, 6)	Y	20.0	9.0	44.0	29.0	21.0			yr				9.0	450.0				9.0	97.0	68.0		55.0			kilogram		Y	20	caucasian	9																											9.0	1.87	1.75	1.66		meter																																																																																																False
